Name,ID,Application_Num,Member_HICN,Plan,Effective_Date,Termination_Date
Alexis Martinez DDS,259,19539560,zUQ81651,BP1,2022-09-01,2023-09-01
Jennifer Franco,580,73640994,DHC14714,BP1,2021-09-23,2022-09-23
Bryan Rodriguez,726,7075909,dXF18479,BP1,2020-07-18,2021-07-18
Ronnie Gonzalez,781,98291935,qfH61380,BP4,2022-08-20,2023-08-20
Daniel Warner,114,54848882,GRM05788,BP1,2020-10-21,2021-10-21
Walter Holder,393,28698976,Dqw05210,BP1,2020-10-14,2021-10-14
Natalie Fletcher,128,49870609,xJC78172,BP1,2021-08-14,2022-08-14
Amanda Schmidt,649,92132364,byX74964,BP1,2021-07-14,2022-07-14
Thomas Meyer,159,57100504,JSG75461,BP1,2021-12-11,2022-12-11
Brian Mcclain,338,82080176,tBY18241,BP3,2020-11-23,2021-11-23
Zachary Parker,149,15566302,MzO94663,BP3,2021-06-08,2022-06-08
Teresa Blevins,760,14457006,sSy18207,BP1,2021-11-26,2022-11-26
Beth Armstrong,657,79590109,aZM72910,BP3,2020-09-10,2021-09-10
Melissa Wells,615,51940848,rwU62286,BP1,2020-10-14,2021-10-14
Gregory Henry,242,82685937,VYo48648,BP2,2022-08-28,2023-08-28
Shane Baker,113,91285573,BPC99889,BP2,2021-07-18,2022-07-18
Carmen Johnson,860,82909374,UWY67336,BP3,2022-02-19,2023-02-19
Sherry Levy,880,46716662,pkc59605,BP3,2022-02-14,2023-02-14
Samuel Gross,973,41214857,pCC74276,BP4,2020-12-02,2021-12-02
Hannah Gibbs,068,68293847,cuh01809,BP1,2021-05-02,2022-05-02
Gabriela Zimmerman,843,27324554,Doe02179,BP3,2021-02-06,2022-02-06
Derek Dillon,806,14429871,fTi44388,BP3,2022-08-25,2023-08-25
Alejandro Weaver,680,62766052,GWE39246,BP2,2020-07-31,2021-07-31
Robert Higgins,142,35997100,vWn30027,BP2,2022-03-13,2023-03-13
Madison Rodriguez,191,65862644,pON46212,BP4,2022-06-29,2023-06-29
Adam Jackson,291,95806392,eXe48086,BP2,2020-11-27,2021-11-27
Mark Preston,831,75145118,mCu83790,BP2,2021-04-12,2022-04-12
Thomas Garcia,542,40687061,yMK59491,BP3,2021-07-16,2022-07-16
Brittany Molina,179,90286416,YKA66542,BP4,2021-01-30,2022-01-30
Kayla Moran,066,27061517,PLJ35205,BP2,2022-07-23,2023-07-23
Pamela Ortega,487,98245591,Txk10299,BP3,2022-10-12,2023-10-12
Mathew Woods,475,58716502,ktI71616,BP3,2020-03-14,2021-03-14
Joseph Watkins,696,36141132,lJy61354,BP3,2020-04-09,2021-04-09
Joanna Simmons,702,14979673,fkx29012,BP1,2022-04-18,2023-04-18
Bryan Mendez,025,18320133,YqR64095,BP3,2020-03-10,2021-03-10
Timothy Robinson,660,86944918,VKQ22467,BP1,2022-06-18,2023-06-18
Heather Welch,609,11630819,yWj56986,BP2,2022-05-29,2023-05-29
Jonathan Flores,984,43479163,hwL02312,BP4,2022-11-16,2023-11-16
Richard Velez,209,27601422,qvY50494,BP1,2022-05-03,2023-05-03
Kelly Foley,971,13114814,jGb37433,BP1,2021-08-11,2022-08-11
Kristen Burke,070,8877209,Jle03967,BP4,2022-05-04,2023-05-04
Michael Ramirez,021,49486168,VqQ53665,BP3,2021-08-15,2022-08-15
Jesus Smith,833,43342774,vKr59662,BP1,2020-05-21,2021-05-21
Heather Howe,941,36461618,pKp49941,BP4,2021-02-01,2022-02-01
Miss Toni Harris,009,62108006,NLx45157,BP2,2022-02-18,2023-02-18
Edward Boyd,716,93799894,ehX45875,BP1,2021-03-10,2022-03-10
Daniel Franklin,681,69743020,LpA36538,BP4,2021-09-06,2022-09-06
Robin Howard,069,51908212,ZDY97147,BP3,2021-11-30,2022-11-30
John Molina,004,44927556,UaO03131,BP3,2021-01-26,2022-01-26
Angela Hensley,921,44240090,egV08539,BP1,2020-12-06,2021-12-06
John Rasmussen,246,57369453,KzA89681,BP3,2022-09-01,2023-09-01
Anthony Wilson,070,44057818,KkY01476,BP4,2020-04-27,2021-04-27
Kelsey Lewis,469,87398014,mTU08207,BP4,2021-12-08,2022-12-08
Kimberly Moore,407,65373290,AXS60798,BP3,2022-07-09,2023-07-09
David Alvarez,426,81023775,mzz17218,BP1,2022-07-28,2023-07-28
Ashley Wagner,048,24449864,lod25983,BP1,2021-10-18,2022-10-18
Charles Williams,049,58767356,RlA93179,BP4,2022-08-21,2023-08-21
Mark Mckenzie,521,14857899,FeL24222,BP3,2020-10-11,2021-10-11
Christopher Brown,115,12701347,dbO38678,BP4,2020-09-28,2021-09-28
Alicia Anthony,444,44431649,vcc30549,BP1,2020-01-04,2021-01-03
Raymond Wright,769,58792445,eVa15471,BP2,2021-11-13,2022-11-13
Alexander Harrington,768,63991453,Fmw23603,BP2,2022-08-10,2023-08-10
Danielle Daniel,178,46765299,xEE57645,BP2,2022-10-31,2023-10-31
Donna Olson,816,20113164,iJL06993,BP3,2021-07-05,2022-07-05
Jeffrey Flowers,134,5622212,Vmz13031,BP1,2021-05-08,2022-05-08
Catherine Mclean,678,26554925,FeK50053,BP4,2021-04-23,2022-04-23
John Roach,292,45431840,RyI68722,BP3,2021-02-25,2022-02-25
Anthony Riley,486,83221644,NGZ30110,BP3,2021-04-18,2022-04-18
Kayla Kirby,839,58874693,Zmz29494,BP4,2022-07-10,2023-07-10
Nathan Holder,790,63668533,trV08156,BP3,2022-11-24,2023-11-24
Eddie Mccullough,093,5964537,ATP65397,BP2,2021-05-17,2022-05-17
Dana Vargas,362,80618207,ulq39569,BP3,2020-02-14,2021-02-13
Holly Carpenter,467,47921669,UpI28702,BP3,2021-10-08,2022-10-08
Kari Potter,007,24176449,Epx99134,BP2,2022-09-13,2023-09-13
Manuel Chaney,705,14614435,hXQ68924,BP4,2020-01-04,2021-01-03
Susan Wilkinson,062,94679564,rIs09932,BP4,2020-04-04,2021-04-04
Courtney Melton,356,8654286,EMn55880,BP3,2021-01-04,2022-01-04
Teresa Gomez,892,65360081,qih72369,BP2,2020-09-29,2021-09-29
Daniel Bell,821,1093508,riJ96005,BP4,2022-05-11,2023-05-11
Christopher Levine,790,64525699,oGm65409,BP3,2022-04-22,2023-04-22
James Mitchell,704,84796685,MFy55282,BP1,2021-10-16,2022-10-16
Sarah Wright,737,79275418,tAM49616,BP1,2022-08-13,2023-08-13
Daniel Cox,095,57874696,QZZ82441,BP3,2022-04-24,2023-04-24
Jennifer Rollins,561,78237466,Cft58054,BP2,2022-05-19,2023-05-19
Mark Clark,635,12489553,wyF93320,BP3,2022-02-10,2023-02-10
William Poole,044,15453234,GXA52296,BP3,2020-07-14,2021-07-14
Katherine Massey,354,18784616,xOb08850,BP3,2022-07-30,2023-07-30
Larry Robertson,356,68274592,uky46491,BP4,2020-03-28,2021-03-28
Brooke Carter,715,88877409,Ifl49044,BP3,2020-07-31,2021-07-31
Emily Simmons,211,5331168,IvG15233,BP3,2020-05-08,2021-05-08
Christopher Franco,352,59903505,eVL72352,BP4,2021-05-13,2022-05-13
Luis Morris,151,21944360,oBx63225,BP4,2022-03-13,2023-03-13
Amanda Morales,274,7210442,UFB39348,BP4,2020-04-27,2021-04-27
Melissa Cortez,476,69897136,Mfs26796,BP1,2020-11-28,2021-11-28
Donald Brooks,552,94758967,AoC35231,BP2,2021-04-02,2022-04-02
James Collins,254,80851297,vvU90291,BP2,2021-12-16,2022-12-16
Allison Murphy,654,38159105,UKk64052,BP4,2022-04-19,2023-04-19
Riley Tucker,199,20234850,cFi24010,BP1,2021-12-08,2022-12-08
Philip Wang,163,76970969,SQt11687,BP3,2020-06-29,2021-06-29
Frederick Johnson,641,56897476,qRh73281,BP4,2020-12-18,2021-12-18
Stacy French,778,29625149,wSc40372,BP2,2022-12-26,2023-12-26
Tonya Byrd,913,12720252,hAY98979,BP2,2022-06-24,2023-06-24
Angela Rodriguez,750,69775644,ztM18356,BP4,2021-07-20,2022-07-20
Roger Strickland,534,6188558,oZe94877,BP2,2020-03-02,2021-03-02
Brett Sanchez,188,53694717,ccI18507,BP4,2020-06-01,2021-06-01
Keith Stewart,269,19053899,Uyo67967,BP3,2020-07-04,2021-07-04
Daniel Huff,192,69831582,FzV47139,BP2,2022-02-12,2023-02-12
Michelle Mills,100,72252884,Goe27792,BP2,2021-02-15,2022-02-15
Sara Anderson,825,20041277,uUa65859,BP3,2021-04-22,2022-04-22
James Norris,148,34817880,ZzQ54353,BP4,2021-09-14,2022-09-14
Mark Garcia,946,64167901,qRT57444,BP3,2022-11-28,2023-11-28
Douglas Jackson,696,77664021,LOL87154,BP1,2020-08-14,2021-08-14
Javier Miller,503,99555742,iXo17669,BP2,2021-07-10,2022-07-10
Mitchell Miller,933,87637125,dDX84036,BP1,2022-07-22,2023-07-22
Mary Jackson,032,57699305,izq24071,BP4,2020-02-12,2021-02-11
Linda Macdonald,977,53725250,YgT25708,BP3,2022-05-31,2023-05-31
Brianna Graham,334,38001764,uTX47454,BP4,2022-07-08,2023-07-08
Stephen Goodwin,637,6243749,wTK45489,BP3,2021-11-19,2022-11-19
Tonya Miles,890,21878712,uUz56740,BP4,2020-07-30,2021-07-30
Daniel Orozco,205,61063054,mEm66032,BP4,2020-12-30,2021-12-30
Melissa Lee,971,59860212,mCi61770,BP1,2020-11-29,2021-11-29
John Cross,106,27384922,yLW82972,BP4,2020-09-14,2021-09-14
James Weaver,512,54589956,AYO50671,BP3,2022-10-21,2023-10-21
Victoria Santos,077,29713523,zGI09655,BP4,2021-05-02,2022-05-02
Wendy Johnston,120,86779947,QmD96672,BP1,2020-11-30,2021-11-30
Nicholas Turner,094,31273278,vIT11148,BP2,2022-06-07,2023-06-07
Gregory Moore,755,50527651,onA26217,BP1,2021-11-28,2022-11-28
Gregory Johnson,827,17853050,aEj44083,BP3,2020-12-25,2021-12-25
Robin Olson,541,23547801,gqK26506,BP1,2022-12-11,2023-12-11
Susan Jacobson,953,71262050,DJh04610,BP1,2021-12-25,2022-12-25
Steven Maldonado,971,74163820,gZW56734,BP2,2022-12-16,2023-12-16
Joshua Wright,417,39161492,trm06915,BP2,2021-12-27,2022-12-27
Alexander Harper PhD,006,21633689,Hhd35318,BP2,2022-09-11,2023-09-11
Erin Thornton,646,52648928,IMN49137,BP3,2022-02-14,2023-02-14
Joann Ramos,258,79974876,tpx86815,BP2,2020-07-17,2021-07-17
Krista Silva,501,49655361,Pbt99743,BP1,2021-12-24,2022-12-24
Danielle Gonzalez,255,49785387,QSw30582,BP2,2022-07-13,2023-07-13
Denise Burnett,865,85282128,hzv82624,BP3,2022-09-19,2023-09-19
Mallory Jennings,902,59807908,rjy90656,BP1,2021-06-27,2022-06-27
Brittany Dominguez,784,45833873,eGa51729,BP1,2020-08-05,2021-08-05
Shane Sanders,146,89629291,WIp60546,BP3,2022-04-04,2023-04-04
Daniel Jefferson,416,17111413,VXn72140,BP4,2021-08-15,2022-08-15
Kristy Madden,742,19014910,Oqm20698,BP4,2021-01-09,2022-01-09
Jacqueline Montgomery,381,83370133,jap49352,BP2,2021-08-24,2022-08-24
Rhonda Hunt,363,58197048,eXb13851,BP4,2021-11-04,2022-11-04
Michael Smith,034,51150350,WNf24759,BP1,2022-09-14,2023-09-14
Maria Mueller,988,56721097,EYE24570,BP1,2021-12-22,2022-12-22
Molly Nichols,920,34080163,CwD45354,BP3,2022-02-22,2023-02-22
Gregory Hayes,684,74368290,IdC48513,BP1,2021-03-15,2022-03-15
Helen Elliott,977,76479398,DoU36233,BP3,2021-10-27,2022-10-27
Melissa Wilson,547,21282147,ecb19003,BP2,2022-10-11,2023-10-11
Tony Mclaughlin,247,42304357,kgF43505,BP3,2021-05-07,2022-05-07
James Cunningham,007,91604300,zuv63267,BP1,2022-02-24,2023-02-24
Mallory Stewart,232,96575358,lEP29419,BP4,2022-04-17,2023-04-17
Joseph Grant,097,24250616,cqj97919,BP3,2021-08-12,2022-08-12
Timothy Miller,978,28667145,awW79257,BP2,2021-04-25,2022-04-25
Oscar Adams,113,89182570,ZQF44934,BP2,2020-10-02,2021-10-02
Ashley Sanchez,558,450880,Xsx58750,BP4,2020-04-05,2021-04-05
Tamara Griffith,795,83714360,cFj24822,BP1,2020-06-11,2021-06-11
Jeffery Perez,008,21519993,OwV65212,BP1,2022-06-09,2023-06-09
Edwin Lawrence,093,41789186,bXG82227,BP4,2021-03-04,2022-03-04
Marc Roberson,277,56389629,DZW72495,BP4,2022-12-15,2023-12-15
Jake Robertson,268,79723365,gWB23448,BP4,2020-02-07,2021-02-06
Brian Walker,750,2106892,lxS00581,BP2,2022-08-09,2023-08-09
John Mann,683,95531443,LZP66222,BP3,2021-07-18,2022-07-18
Charles White,373,48491160,Bpq02343,BP2,2020-01-30,2021-01-29
Carly Hernandez,313,32008489,bPb55589,BP1,2020-10-08,2021-10-08
Tina Smith,470,71337159,ibd24872,BP2,2022-05-25,2023-05-25
Rodney Mathews,522,5230877,OeW60941,BP3,2022-09-19,2023-09-19
Danielle Melton,066,41841528,Svg11930,BP4,2020-12-12,2021-12-12
Lydia Thompson,940,15157260,kAy83726,BP2,2022-06-30,2023-06-30
Jennifer Pratt,442,13809302,TCB57711,BP4,2022-06-11,2023-06-11
Joseph Lopez,169,98742593,WFe38166,BP1,2022-12-26,2023-12-26
Patricia Velasquez,902,54520565,RQj22446,BP2,2020-03-25,2021-03-25
Stacy Goodwin,614,66469381,tdW33764,BP3,2021-01-04,2022-01-04
Heather Dunn,081,65689085,WZq25509,BP4,2021-08-21,2022-08-21
Crystal Austin,241,7879949,ttQ16013,BP4,2021-04-03,2022-04-03
Cynthia Brown,229,55900276,YDf51863,BP3,2022-08-25,2023-08-25
Roberto Peterson,302,46912666,JRn61754,BP1,2022-12-08,2023-12-08
Christy Perez,495,22755885,XAk84215,BP2,2020-08-04,2021-08-04
Hannah Jimenez,578,39249589,hsG39686,BP4,2020-11-28,2021-11-28
Christina Pruitt,568,75913901,fga55464,BP4,2021-08-17,2022-08-17
Donald Patrick,415,44149574,xrk26353,BP3,2021-11-19,2022-11-19
Lauren Proctor,677,2168575,JLz00469,BP2,2022-08-28,2023-08-28
Jennifer Alvarez,119,70305627,GrM58592,BP2,2021-05-24,2022-05-24
Jennifer Allen,746,97578583,kkv89565,BP3,2020-09-19,2021-09-19
Maureen Allen,107,15484824,lpe67711,BP4,2022-02-22,2023-02-22
Savannah Barrera,825,62005330,ZLa75505,BP1,2021-08-12,2022-08-12
Alexander Mcgee,320,25948285,zaV12227,BP1,2021-07-02,2022-07-02
Ann Cox,033,83687987,hQZ43480,BP2,2020-12-08,2021-12-08
Darin Stephenson,973,52160165,GUK54467,BP4,2020-12-07,2021-12-07
David Conley,869,47821769,Gkz87750,BP4,2022-01-22,2023-01-22
Lauren Mullen,627,55375038,vuP39185,BP1,2020-11-21,2021-11-21
Hannah Reynolds,631,2906552,YGI70608,BP3,2020-02-11,2021-02-10
Charles Wilcox,387,12419882,ZSj84635,BP1,2020-06-17,2021-06-17
Jessica Hoffman,485,65177261,ymi38616,BP2,2022-09-26,2023-09-26
Debra Jones,556,67887721,nRY33240,BP1,2021-08-04,2022-08-04
Jason Chan,217,30827856,ujm98018,BP4,2020-03-10,2021-03-10
James Henry,825,67808389,Meo46847,BP3,2020-03-25,2021-03-25
Gina Mayo,688,83767187,QAM12436,BP4,2021-06-07,2022-06-07
Anne Armstrong,322,18674916,DWu21219,BP1,2020-04-13,2021-04-13
Brandy Lee,513,27972955,fKS21653,BP3,2022-03-02,2023-03-02
Thomas Brown,950,75399523,hae59448,BP4,2021-08-21,2022-08-21
Jackie Daugherty,428,69350330,qQe42572,BP3,2020-07-17,2021-07-17
Mary Tucker,214,84246529,ddX61644,BP1,2021-02-24,2022-02-24
Victor Preston,671,88627535,ETY18899,BP4,2020-11-07,2021-11-07
Nichole Sanchez,266,94760084,TvG30356,BP2,2021-12-24,2022-12-24
Dr. Phillip Ramirez Jr.,528,59908570,AyN84166,BP4,2020-06-11,2021-06-11
Kelli Barton,197,72040301,HkD40481,BP2,2022-04-05,2023-04-05
Theresa King,759,68080734,uNk38204,BP2,2021-05-03,2022-05-03
Jeff Foster,434,14437754,OXh45015,BP3,2022-10-23,2023-10-23
Rebecca Lewis,948,40365288,ymQ60425,BP4,2022-09-12,2023-09-12
Samantha Alexander,316,86534940,uHp61619,BP3,2021-01-18,2022-01-18
George Owens,693,48560381,qWS18367,BP4,2021-08-13,2022-08-13
Brian Stevens,542,34778559,HBq42728,BP3,2022-11-29,2023-11-29
Laura Peterson,275,38881818,WGo31007,BP2,2022-05-19,2023-05-19
Mrs. Lisa Brown,371,58394478,uck56466,BP3,2020-04-11,2021-04-11
Laurie Stafford,076,94844877,bbR19676,BP2,2021-08-07,2022-08-07
Glen Hall,232,22321505,HEj33828,BP4,2021-12-22,2022-12-22
Edward Diaz,498,54625266,sQT55043,BP1,2021-02-03,2022-02-03
Robin Williams,022,73858005,Brd99832,BP2,2022-11-06,2023-11-06
Wendy Ford,252,79830377,dCq51112,BP1,2021-04-02,2022-04-02
Chelsea Thompson,969,88469274,IUe71641,BP3,2020-08-18,2021-08-18
Kaylee Ashley,784,43498022,KrH93242,BP1,2021-06-26,2022-06-26
Ariel Davis,741,59451087,CLO55366,BP3,2022-08-28,2023-08-28
Frederick Ball,942,51592834,Axj56933,BP2,2020-10-03,2021-10-03
Regina Ramirez,179,13604672,vRc39732,BP2,2021-08-26,2022-08-26
Hannah Lindsey PhD,951,72574956,hzV47470,BP1,2020-06-10,2021-06-10
Brenda Phelps,027,91512447,Umr79544,BP3,2021-08-05,2022-08-05
Samantha Walker,008,98037371,Qxr66378,BP1,2021-08-23,2022-08-23
David Patterson,595,23149865,xmh66298,BP1,2021-04-26,2022-04-26
Christopher Myers,601,9378212,itI46417,BP3,2020-12-24,2021-12-24
Shawn Martin,500,38759215,sUN94547,BP4,2021-02-13,2022-02-13
Cassandra Fletcher,262,27985602,Qae72391,BP4,2022-12-24,2023-12-24
Savannah Sherman,491,80248519,Ajg64498,BP4,2020-11-21,2021-11-21
Maria Myers,885,43123252,tBo24040,BP3,2021-04-08,2022-04-08
Michele Hughes DDS,070,70902507,JKz68997,BP1,2022-05-30,2023-05-30
Timothy Spears,271,96312758,iRK31944,BP2,2022-09-21,2023-09-21
Lauren Duke,241,7974220,OoM54826,BP3,2022-12-25,2023-12-25
Lauren Dixon,263,9347228,kWj87577,BP2,2021-02-11,2022-02-11
Teresa Lee,817,62370292,jLc93741,BP4,2022-07-13,2023-07-13
Ricky Strickland,727,31609828,VsN27132,BP3,2021-01-22,2022-01-22
Tammy Stafford,406,86499007,JFK90327,BP2,2022-05-09,2023-05-09
Catherine Thomas,099,4617927,Cca02663,BP2,2022-08-17,2023-08-17
Kristy Wang,301,86359359,ShF96908,BP4,2020-04-12,2021-04-12
Nicholas Thompson,913,26374009,FWp27884,BP4,2020-07-20,2021-07-20
Alicia Marshall,680,81003088,WZp47957,BP3,2020-09-16,2021-09-16
Michael Andrews,874,8621078,kMf43128,BP1,2022-10-10,2023-10-10
Jennifer Salas DDS,338,6520804,oaE15416,BP2,2022-02-19,2023-02-19
Andrew Frye,688,54812622,niU16109,BP3,2020-07-03,2021-07-03
Melissa Adams,229,36689127,bjX89021,BP4,2021-06-08,2022-06-08
Taylor Johnson,457,21027915,deW93357,BP1,2021-05-29,2022-05-29
Joshua Matthews,920,57933978,oCg14533,BP3,2022-08-19,2023-08-19
Mark Washington,396,91804753,fQI83665,BP3,2022-01-25,2023-01-25
Jessica Franklin,070,15546004,QYm59497,BP2,2022-06-16,2023-06-16
Colton Walker,682,17763932,qrM02503,BP4,2020-10-14,2021-10-14
Tyler Hampton,597,66997268,FLI47125,BP1,2020-03-07,2021-03-07
Timothy Clark,499,50785166,BFK25729,BP3,2021-08-13,2022-08-13
Adam Bell,584,84857608,SHL93765,BP4,2020-03-12,2021-03-12
Dr. David Case MD,129,60707847,YKe03301,BP2,2020-07-03,2021-07-03
Mr. Peter Colon,659,42783718,LSM87619,BP4,2020-04-15,2021-04-15
Dawn Logan,922,76070084,wCR52059,BP1,2021-07-28,2022-07-28
Jennifer Haynes,911,75361889,RSQ39520,BP1,2021-08-26,2022-08-26
Diane Parker,783,41108497,GaR49641,BP4,2021-10-10,2022-10-10
Kenneth Turner MD,293,48023304,Hoe29414,BP4,2022-04-24,2023-04-24
Mary Munoz,490,65225293,UTc10606,BP2,2020-08-24,2021-08-24
Jeffrey Molina,395,19878342,mPW20483,BP4,2022-03-13,2023-03-13
Nathan Walton,332,4230843,mfF84966,BP3,2021-06-15,2022-06-15
Amy Perry,721,48582946,kEn59276,BP4,2022-11-02,2023-11-02
Jeffery Woods,366,29316477,BGc90841,BP3,2020-10-19,2021-10-19
John Perez,245,21969698,pBm08640,BP1,2021-06-26,2022-06-26
Jacob Wilson,954,22383538,rgu13528,BP3,2022-09-03,2023-09-03
Joseph Novak,967,31732321,xEO83729,BP4,2020-04-24,2021-04-24
Richard Alvarez,442,3330396,jdV77034,BP3,2022-11-27,2023-11-27
Jeremy Buckley,840,51106325,FqC09719,BP1,2022-08-26,2023-08-26
Arthur Potter,050,46869857,dnA34476,BP2,2022-08-22,2023-08-22
Crystal Mckinney,726,57726233,UTO07656,BP4,2021-11-27,2022-11-27
Courtney Johnson,411,79220056,FMC28500,BP3,2022-03-05,2023-03-05
Michelle Smith,139,83370722,ZmI93951,BP1,2020-06-15,2021-06-15
Caroline Taylor,769,54067561,PQj75656,BP1,2021-02-24,2022-02-24
Michelle Massey,133,11984752,CMP63843,BP2,2022-02-13,2023-02-13
Tonya Stewart,584,15123376,Tyx98774,BP2,2020-10-03,2021-10-03
Amy Hudson,483,25430379,XPp81585,BP4,2021-08-12,2022-08-12
Clifford Cooper,421,57841907,bqM14857,BP1,2021-04-26,2022-04-26
Ashley Kim,197,34782488,She75496,BP1,2020-11-08,2021-11-08
William Robinson,310,63947237,lcI71539,BP4,2022-11-27,2023-11-27
Danielle Myers,127,62938840,Xwt76439,BP1,2021-09-06,2022-09-06
Nicole Wallace,912,39643840,GIl32466,BP4,2020-03-19,2021-03-19
Alexander Pham,273,14653661,TTF51745,BP2,2022-02-22,2023-02-22
Dorothy Grant,326,49227425,vKs88706,BP3,2020-10-28,2021-10-28
Andrew Brown,959,43021752,kny27058,BP4,2020-02-05,2021-02-04
Michele Banks,422,98810593,Tcp71820,BP1,2021-06-10,2022-06-10
Destiny Miller,676,7901099,reZ40560,BP2,2022-11-24,2023-11-24
Karen Morris,728,94002461,kAj58836,BP2,2021-08-20,2022-08-20
Melissa Rivera,454,43164960,oIC08031,BP3,2022-11-12,2023-11-12
Holly Robinson,522,73294537,zjB26098,BP3,2022-05-20,2023-05-20
John Jones,581,6756604,waj96009,BP3,2020-03-25,2021-03-25
Isaiah Williams,748,70947781,pJY36425,BP2,2021-09-02,2022-09-02
Jessica Taylor,307,1802700,nvK41957,BP4,2022-01-05,2023-01-05
Jordan White,734,69739672,DoX12613,BP4,2022-10-04,2023-10-04
Benjamin Cowan,818,90775464,Jam55821,BP1,2021-04-28,2022-04-28
Sheena Nguyen,380,2894483,MBz47932,BP4,2020-01-26,2021-01-25
Patricia Gray,453,69795652,Ymn87618,BP2,2022-05-18,2023-05-18
Justin Larson,992,92651313,fED51499,BP4,2022-02-24,2023-02-24
Bradley Hunt,368,49892440,gQk75963,BP4,2020-11-10,2021-11-10
Katherine Mckinney,723,97579153,Oix53598,BP2,2022-08-04,2023-08-04
Derek Young,303,18132719,msG65205,BP3,2020-11-27,2021-11-27
Robert Jones,672,57685336,EWz59760,BP4,2022-05-27,2023-05-27
Abigail Lawrence,811,47046716,GnB36440,BP3,2020-07-29,2021-07-29
Christopher Duncan,913,12668653,MqM43578,BP3,2022-01-14,2023-01-14
Michelle Mann,504,97980270,uGy39755,BP4,2022-03-28,2023-03-28
Deborah Silva,404,61250929,rZl38843,BP4,2021-05-08,2022-05-08
Christopher Green,385,86689200,CfE05409,BP1,2020-01-13,2021-01-12
Amy Shepard,595,32327116,pPP58011,BP1,2020-12-16,2021-12-16
Carolyn Bryant,634,70768943,MZT12460,BP1,2020-01-14,2021-01-13
Michael Lee,155,79269204,lMa57106,BP4,2022-03-29,2023-03-29
Beth Burns,696,33295058,jmF66684,BP3,2021-09-06,2022-09-06
Wendy Page,997,51911194,tHX39311,BP2,2020-05-13,2021-05-13
Katherine Benson,781,83270204,UTm07139,BP4,2021-12-27,2022-12-27
Julie Crane,679,56598275,DeL47621,BP4,2020-11-15,2021-11-15
Bryan Potter,240,64473425,psj44080,BP3,2021-03-17,2022-03-17
Jennifer Garcia,004,98038226,lgm13991,BP2,2022-05-22,2023-05-22
Shane Hendricks,062,133455,LHx37796,BP1,2022-07-12,2023-07-12
Christopher Rogers,652,54288016,hdj82359,BP2,2022-02-01,2023-02-01
Brittany Mueller,196,82390927,SiS26971,BP4,2022-09-20,2023-09-20
Brian Lee,022,78978506,AdU88836,BP4,2020-07-04,2021-07-04
John Gaines,107,89940282,wHg36259,BP4,2021-12-09,2022-12-09
Carol Turner,780,71288878,uuV10203,BP1,2020-06-12,2021-06-12
Hannah Patterson,485,70920273,RpV38401,BP1,2021-03-06,2022-03-06
Ashley Evans,044,27881464,Boz25162,BP2,2021-09-25,2022-09-25
Renee Moore,501,11287902,Kgh94194,BP2,2020-06-25,2021-06-25
Cheryl Weaver,349,16395056,Yey29450,BP3,2020-05-04,2021-05-04
William Hunt,909,87529253,yQs84076,BP2,2020-07-11,2021-07-11
Kathryn Smith,452,78540471,ysz14143,BP3,2020-01-29,2021-01-28
Gregory Tran,061,66142875,aBT82361,BP4,2021-01-08,2022-01-08
Kelly Washington,793,36234163,luN96854,BP3,2021-07-10,2022-07-10
David Gonzalez,779,70316604,Liv09210,BP1,2021-08-19,2022-08-19
Jennifer Perez,997,60814924,jzs65272,BP3,2020-07-23,2021-07-23
Kimberly Bates,960,72419134,YJN74401,BP4,2020-10-08,2021-10-08
David Farmer,634,12322318,Per32335,BP3,2022-11-06,2023-11-06
Margaret Rose,880,97290744,gQQ31581,BP4,2020-11-08,2021-11-08
Teresa Johnson,945,11071985,wzE68611,BP1,2022-12-10,2023-12-10
Kevin Morris,534,85174699,QQf54948,BP2,2021-07-31,2022-07-31
Sarah Sanchez,590,34391048,aZq43358,BP4,2020-12-29,2021-12-29
Karen Wu,024,7417447,FEe78526,BP1,2022-03-10,2023-03-10
Robert Savage,042,79059246,CNk42804,BP1,2020-07-24,2021-07-24
Jennifer Evans,223,53140565,TdO24690,BP3,2022-06-03,2023-06-03
Laura Taylor,239,12837908,qba41779,BP1,2020-09-15,2021-09-15
John Rodriguez,545,69714911,kPi34370,BP1,2022-09-22,2023-09-22
Richard Coleman,812,89035286,lNz08652,BP3,2021-06-08,2022-06-08
Ashley Ellis,009,7020270,RxZ66420,BP1,2021-02-23,2022-02-23
Terri Sanchez,350,60491013,qjT78755,BP2,2021-06-22,2022-06-22
Haley Contreras,886,90421840,jQA30967,BP4,2020-03-04,2021-03-04
Lawrence Wood,570,86323872,Jds91174,BP1,2022-10-18,2023-10-18
Rachel Mcdaniel,998,53251663,dWm96166,BP4,2020-12-08,2021-12-08
Karen Watts,828,81586694,wHd56511,BP2,2021-06-12,2022-06-12
Daniel Jenkins,722,42907324,GiD15903,BP3,2020-04-10,2021-04-10
Christopher Walker,185,69939080,PvD41272,BP1,2020-06-30,2021-06-30
Steven Dean,752,30799554,lGC89191,BP2,2021-06-01,2022-06-01
Denise Richards,641,306181,udT73693,BP2,2020-03-27,2021-03-27
Lindsey Watson,567,8424227,jeo69021,BP1,2021-07-02,2022-07-02
Peter Crawford,579,58340627,pkV80208,BP1,2020-12-13,2021-12-13
Regina Ramirez,648,14419618,MwW14930,BP4,2021-10-14,2022-10-14
