Name,ID,Application_Num,Member_HICN,Plan,Effective_Date,Termination_Date
Stephanie Smith,182,24575387,GrO27574,BP1,2021-03-05,2022-03-05
Tanner Boyd,124,45238884,WVl21974,BP4,2021-05-06,2022-05-06
Christina Cole,130,23533746,UIp73313,BP2,2022-05-30,2023-05-30
Harry Garcia,242,81391714,qdF42497,BP2,2020-04-01,2021-04-01
Jessica Hanson,181,74098427,DDh39030,BP4,2020-01-14,2021-01-13
Christopher Cooper,300,23834521,vpV61118,BP3,2020-11-11,2021-11-11
Daisy Cervantes,883,44365293,yNN03492,BP1,2021-10-26,2022-10-26
Julie Stone,477,83037803,twS62225,BP3,2020-03-03,2021-03-03
Thomas Turner,126,87205375,iKy67035,BP4,2022-09-24,2023-09-24
Cynthia Lee,781,17120676,PNx53958,BP3,2020-08-27,2021-08-27
Robyn Spencer,026,76899321,sJc04612,BP3,2022-07-19,2023-07-19
George Wilcox,939,69612998,oPi75202,BP4,2021-06-23,2022-06-23
Michael Collins,303,24206179,hUv35970,BP1,2021-06-27,2022-06-27
Sarah Brady,999,85239730,WQt33216,BP1,2020-05-23,2021-05-23
Gregory Malone,214,47999247,wzF98252,BP1,2021-02-11,2022-02-11
Maria Collins,880,29670544,miM96721,BP3,2020-08-01,2021-08-01
Melanie Sherman,919,29531678,mNN97759,BP2,2022-10-15,2023-10-15
James Greene,379,65003631,bSu43369,BP4,2021-03-03,2022-03-03
William Allen,129,85394374,NqK15109,BP4,2022-11-07,2023-11-07
Sharon Nguyen,242,56950526,uaN48769,BP4,2022-08-16,2023-08-16
Sabrina Wright,296,63166164,TTs23219,BP3,2020-04-02,2021-04-02
Thomas Ayala,590,80404954,Umn25297,BP1,2021-02-17,2022-02-17
Robert Singleton,056,97792950,LDR59273,BP4,2020-11-20,2021-11-20
Alvin Blevins,878,65051878,wua02888,BP4,2021-04-30,2022-04-30
Benjamin Rich,393,21628022,WnZ67585,BP3,2022-02-23,2023-02-23
Laurie Rodriguez,761,67728273,PeF50132,BP1,2021-12-22,2022-12-22
Michael Rosales,068,40591944,GdK82820,BP2,2022-10-08,2023-10-08
Brenda Buck,774,13467741,Xyk29987,BP4,2020-07-24,2021-07-24
Sheila Bender,665,59532093,Kls55871,BP1,2022-05-17,2023-05-17
Michelle Mitchell,279,19162905,Lbu99459,BP4,2022-02-09,2023-02-09
James West,670,72558541,iQf30035,BP1,2020-11-11,2021-11-11
Shaun Huffman,714,68945699,ozu99236,BP3,2020-09-11,2021-09-11
Mary Wheeler,176,38991864,EpS41338,BP4,2022-01-07,2023-01-07
Linda Bell,048,35146226,XIw71847,BP2,2020-08-30,2021-08-30
Helen Tucker,207,38287564,wvo68416,BP3,2021-07-20,2022-07-20
Joshua Gilbert MD,289,78429119,oPy88076,BP4,2021-11-14,2022-11-14
Aaron Hubbard,469,88323947,IyE25405,BP4,2021-10-22,2022-10-22
Christina Allen,767,34776805,QAw80984,BP4,2021-02-13,2022-02-13
Mr. Jacob Parks,668,17560628,ysq33992,BP2,2022-07-03,2023-07-03
Stephanie Mcmahon,583,86876662,wen37027,BP2,2021-11-23,2022-11-23
Tanner Munoz,825,98645781,bqn58062,BP4,2021-12-05,2022-12-05
Amy Vargas,946,96628908,NtK20848,BP3,2022-11-01,2023-11-01
Bradley Christensen,556,26184171,sum12117,BP4,2022-01-12,2023-01-12
Andrew Griffith,568,97809443,xsJ56988,BP4,2021-06-24,2022-06-24
Chloe Salazar,565,65129654,glj17554,BP4,2022-08-20,2023-08-20
Holly Moore,715,80580231,VIs59648,BP4,2021-07-24,2022-07-24
James Johnson,767,18677297,Dbb75778,BP2,2021-03-29,2022-03-29
Natalie Wilson,801,50137355,KvD24141,BP3,2021-03-06,2022-03-06
William Gibson,066,2220992,cJE59121,BP2,2020-04-14,2021-04-14
Scott Anderson,129,78485190,JlV80023,BP2,2021-11-08,2022-11-08
David Sampson,088,61943715,udj73899,BP4,2021-06-20,2022-06-20
Brenda Graham,301,51950732,VPk92297,BP3,2020-01-22,2021-01-21
Daniel Duke,768,65334696,OBw78996,BP2,2022-04-15,2023-04-15
Matthew Petersen,292,17900294,GCW08506,BP1,2022-09-19,2023-09-19
Mallory Briggs,548,15716818,ZoA51485,BP4,2021-08-24,2022-08-24
Kenneth Oliver,645,75424072,WUn15151,BP2,2022-08-04,2023-08-04
David Williams,802,50439149,tiG66640,BP4,2020-05-10,2021-05-10
Joshua Silva,138,52112075,KRW61135,BP1,2021-09-19,2022-09-19
Kristen Griffin,303,3106471,cTC49084,BP4,2020-09-10,2021-09-10
Randy Burgess,931,28508081,Cde62913,BP4,2020-09-28,2021-09-28
Spencer Nguyen,217,38408706,pHu77521,BP4,2022-02-03,2023-02-03
Jerry Lopez,050,5815380,Qmx35256,BP3,2020-07-30,2021-07-30
David Rojas,866,6628593,TJT50883,BP3,2022-05-15,2023-05-15
Mark Castillo,784,12249497,Roj35985,BP4,2020-09-12,2021-09-12
Meghan Fischer,256,44500003,uMY54617,BP1,2022-06-17,2023-06-17
Paula Sims,296,41531137,FHK88820,BP3,2020-08-19,2021-08-19
Levi Mercer,407,91672894,EgA09928,BP4,2020-02-11,2021-02-10
Craig Collins,582,2592253,GUt43774,BP4,2022-12-15,2023-12-15
Russell Johnson,058,60323133,UxZ90521,BP3,2020-10-14,2021-10-14
Richard David,010,43952579,gwn22062,BP2,2022-02-04,2023-02-04
Kristi Cunningham,354,84879944,kch86995,BP2,2021-03-26,2022-03-26
Corey Rogers,594,34781988,Rsk09979,BP3,2021-01-25,2022-01-25
Ruth Morrow,457,430520,KFE88619,BP3,2022-09-21,2023-09-21
Colton Martin,933,36121094,Vsm58755,BP4,2021-11-02,2022-11-02
Valerie Alvarez,145,32086337,GyR64586,BP4,2020-02-02,2021-02-01
Audrey Phillips,330,69914556,iHd40844,BP4,2022-11-12,2023-11-12
John Williams,518,77958876,Mpw63573,BP4,2021-02-19,2022-02-19
Jeffrey Tyler,697,88357776,lvy69466,BP1,2020-02-09,2021-02-08
Heather Bradley,142,72774688,dyy19802,BP2,2022-04-23,2023-04-23
Steven Thompson,822,49410567,fgK60648,BP1,2020-05-07,2021-05-07
Shane Hansen,382,22464702,RJe83936,BP3,2020-02-02,2021-02-01
Joseph Boyle,217,78916665,MzM61827,BP3,2020-10-03,2021-10-03
Mark Miller,491,28476444,SCR26052,BP3,2021-09-25,2022-09-25
Mr. Brian Hughes,979,42616935,PHf10259,BP1,2022-03-20,2023-03-20
Anthony Brooks,641,11874497,Qsz55483,BP2,2020-03-03,2021-03-03
Raymond Contreras,329,44999329,VIV53349,BP1,2020-09-23,2021-09-23
Gordon Zimmerman,047,66343716,gvg70929,BP3,2022-04-21,2023-04-21
Dominique Hernandez,071,35739376,QXl90746,BP2,2022-02-13,2023-02-13
Yvette Howell,171,95349109,PfD18318,BP3,2020-10-27,2021-10-27
Jeffery Juarez,968,68525855,wpF40006,BP4,2022-03-05,2023-03-05
Susan Rivera DDS,411,66992564,XMX32217,BP4,2020-07-29,2021-07-29
Scott Lowe,732,86539806,JSh87691,BP1,2020-07-29,2021-07-29
Timothy Wood,419,14528370,yqv22878,BP2,2020-08-09,2021-08-09
Philip Lutz,067,19331701,wDG53235,BP1,2021-11-04,2022-11-04
Mitchell Jones,265,24364065,TvU48498,BP3,2021-04-01,2022-04-01
Frederick Maddox,764,80311474,BxU74832,BP2,2022-03-08,2023-03-08
Melanie Lowe MD,309,96683214,sXa45950,BP4,2022-01-07,2023-01-07
Shelley Johnson,310,60185672,TIP18736,BP2,2020-09-27,2021-09-27
Crystal Stevens,363,87085612,okG18411,BP3,2021-02-28,2022-02-28
Kelly Bryant,356,16072712,uyQ95855,BP3,2022-04-09,2023-04-09
Jessica Smith,779,73503772,CtC64624,BP3,2022-11-23,2023-11-23
Jacob Villegas,664,13072190,LdA13821,BP4,2021-01-31,2022-01-31
James Fernandez,221,64854132,mKG27725,BP2,2022-02-05,2023-02-05
Amy Mclaughlin,940,80630910,ofD67627,BP3,2021-02-23,2022-02-23
Courtney Haynes,261,35384742,hLc55798,BP3,2020-01-07,2021-01-06
Garrett Mcintosh,835,35134956,rlF06991,BP4,2020-06-21,2021-06-21
Joseph Jenkins,509,65010551,ZjM73274,BP2,2021-10-21,2022-10-21
Eric Boyd,498,91630432,cKV48621,BP3,2021-12-11,2022-12-11
William Bauer,047,3070412,DWm02346,BP1,2020-07-28,2021-07-28
Melissa Abbott,466,93186759,XdA77423,BP2,2021-09-20,2022-09-20
Shelia Harrington,949,98626887,MjS16131,BP1,2020-08-23,2021-08-23
Patricia Colon,581,57223843,lrm14753,BP2,2021-02-25,2022-02-25
Kimberly Mccullough,479,88767417,xNH37039,BP3,2022-09-04,2023-09-04
Rachel Carr,641,64581572,twS62109,BP1,2020-04-12,2021-04-12
Allen York,750,43266527,PfE19599,BP2,2021-05-22,2022-05-22
Bailey Myers,313,11466280,gXn24162,BP3,2021-04-29,2022-04-29
Corey Martin,046,64170496,UGf02551,BP4,2021-01-28,2022-01-28
Joan Nelson,551,83709855,bVE92151,BP2,2021-05-13,2022-05-13
Jessica Santiago,322,43954966,Udq41407,BP1,2022-06-05,2023-06-05
Daniel Morris,351,13364411,fQf47752,BP2,2021-10-18,2022-10-18
Renee Munoz,016,64578943,HIf51143,BP4,2021-09-29,2022-09-29
Charles Moore,604,6435295,ltJ43525,BP1,2020-09-17,2021-09-17
Todd Stanton,843,46082464,vZd02509,BP2,2021-11-22,2022-11-22
Rachel Walters,207,6886299,YRi26046,BP1,2022-05-29,2023-05-29
Roberto Odonnell,148,55510108,RjL63477,BP2,2021-03-12,2022-03-12
Eric May,378,8265530,Yrf17264,BP4,2022-03-01,2023-03-01
Daniel Hoover,420,61085687,uVv36916,BP2,2021-04-21,2022-04-21
Brittany Morris,220,59771161,REA39936,BP1,2020-07-26,2021-07-26
Benjamin Hardy,816,51418764,Vjk56421,BP1,2021-10-17,2022-10-17
Teresa Martinez,519,10665310,pjg02506,BP3,2022-07-01,2023-07-01
Heather Hernandez,098,65850559,eLU27359,BP1,2022-01-20,2023-01-20
Jamie Moore,046,6773071,Cis94264,BP4,2022-04-29,2023-04-29
Thomas Andrews,334,21369906,hFI55597,BP1,2022-08-04,2023-08-04
Rebecca Sanders,366,98881478,Bdr14021,BP2,2020-08-18,2021-08-18
Melanie Brown,258,36543035,uSt83631,BP1,2021-07-28,2022-07-28
Kimberly Carr,700,26891471,cpC86138,BP1,2022-10-18,2023-10-18
Matthew Ortiz,504,90472440,jFX82594,BP2,2021-05-19,2022-05-19
Dr. Christopher Keller,175,10490284,KWm82514,BP3,2022-10-02,2023-10-02
Daniel Long,204,2989758,YJQ15798,BP3,2020-08-08,2021-08-08
Martin Welch,711,95795363,MfR08817,BP1,2020-02-17,2021-02-16
Samantha Rivera,204,45512764,fYC21869,BP3,2021-03-19,2022-03-19
Robert Johnson,542,32403560,bYt07207,BP1,2020-11-12,2021-11-12
Tiffany Dawson,811,90297379,MxK01848,BP2,2020-07-12,2021-07-12
Carrie Reyes,210,87219223,eFb43638,BP4,2021-07-04,2022-07-04
Wendy Taylor,545,82069363,uVu77294,BP1,2022-11-16,2023-11-16
Dr. Sarah King,804,11089994,EOs21962,BP3,2022-03-24,2023-03-24
Brent Short,827,22072222,nut20821,BP4,2022-05-29,2023-05-29
Tracey Green,236,85985293,Uqs26384,BP4,2022-03-11,2023-03-11
Rebecca Daniels,440,16224865,kAC34220,BP4,2022-12-03,2023-12-03
Cathy Williamson,399,66716755,flX33044,BP2,2020-02-25,2021-02-24
Brian Smith,003,93586473,kMz16913,BP4,2022-07-15,2023-07-15
Lindsay Hill,643,92504158,Jad75520,BP1,2020-10-20,2021-10-20
Daniel Hodge,703,67599160,LSo71227,BP4,2022-03-05,2023-03-05
Joseph Brown,963,63094733,agx02051,BP3,2020-10-06,2021-10-06
Joann Burton,540,82550134,OBn04180,BP2,2021-07-22,2022-07-22
Gabriel Delacruz,402,90687098,VRE97892,BP2,2020-02-06,2021-02-05
Brad Ruiz,871,55997499,MUE23741,BP3,2020-11-23,2021-11-23
Jacob Beck,988,81852414,JGn38357,BP1,2020-08-31,2021-08-31
Michael Miller,780,14811460,OgG89063,BP3,2020-02-10,2021-02-09
Raymond Parker,724,59240859,HYz34567,BP1,2021-08-15,2022-08-15
Charles Bullock,256,3389250,AQL00317,BP4,2021-06-06,2022-06-06
Crystal Murray,431,23644618,pda11521,BP4,2022-12-01,2023-12-01
Austin Carey,331,42636329,uaE23171,BP2,2022-10-12,2023-10-12
Carly Camacho,294,73692013,dFC31876,BP2,2021-08-02,2022-08-02
Barbara Valdez DDS,200,38911821,jib67310,BP3,2021-01-17,2022-01-17
Angela Fletcher,257,13783406,AhB80373,BP1,2022-11-02,2023-11-02
Lauren Davis,974,73398914,wEO26066,BP3,2020-09-20,2021-09-20
Kyle Lindsey PhD,412,1708103,HUi35161,BP3,2022-08-11,2023-08-11
Carolyn Rivas,425,25128454,MNW63536,BP3,2021-09-17,2022-09-17
Chad Armstrong,396,16346132,dKJ20350,BP2,2022-07-12,2023-07-12
Timothy Gonzalez,179,8968356,NxK04790,BP4,2021-03-10,2022-03-10
Rick Perry,628,70251889,SVx99119,BP2,2020-03-11,2021-03-11
Sheila Reilly,332,11563524,iyQ49517,BP4,2020-09-10,2021-09-10
James Dixon PhD,611,79302697,NWw10609,BP3,2021-07-02,2022-07-02
Kara Smith,977,97087571,bLh68586,BP3,2022-02-22,2023-02-22
John Giles,998,49174646,Kps50574,BP3,2022-08-16,2023-08-16
Rachel Wu,807,57061440,svt53375,BP4,2020-09-09,2021-09-09
Lori Butler,793,33977313,DWz99018,BP2,2020-05-30,2021-05-30
Patrick Martin,020,39243300,XOb89433,BP2,2021-08-04,2022-08-04
Laura Orozco,234,80327479,ubH82290,BP2,2022-06-10,2023-06-10
Austin Hansen,420,71166306,NqB80800,BP2,2022-06-14,2023-06-14
Eugene Williams,533,50940424,ioH86245,BP1,2020-01-17,2021-01-16
Robin Young,455,38381018,KBo50828,BP1,2020-05-27,2021-05-27
Ana Williams,747,80096536,SSx10385,BP4,2021-04-03,2022-04-03
Kimberly Goodman,484,35064576,mwg45515,BP4,2020-11-29,2021-11-29
Jamie Alvarez,053,25777450,Fio97597,BP1,2022-11-25,2023-11-25
Sarah Wilson,630,52594587,Ntt36465,BP1,2022-11-25,2023-11-25
Calvin Turner,677,76480909,Wjc02934,BP2,2021-09-19,2022-09-19
Earl Mendez,081,48185218,rJC59485,BP1,2021-11-09,2022-11-09
Amy Jackson,307,92132135,sjh78671,BP3,2021-07-05,2022-07-05
Alyssa Hall,655,57540761,ioN72705,BP3,2020-04-18,2021-04-18
Felicia Daniels,091,39650555,MiY20183,BP4,2022-06-15,2023-06-15
Tabitha Carr,317,92048692,JuM96558,BP2,2022-10-19,2023-10-19
Mary Carter,437,42569595,aeo58156,BP1,2020-07-10,2021-07-10
Cody George,124,90355760,kPF25271,BP4,2021-05-12,2022-05-12
Karen Ward,413,12210738,uaV40038,BP2,2020-10-04,2021-10-04
Anita Mccullough,970,23657152,Cnb64849,BP2,2020-10-13,2021-10-13
Jill Johnson,240,89778434,zUA94117,BP2,2020-09-17,2021-09-17
Vincent Mitchell,212,32053856,GBt49079,BP3,2020-04-14,2021-04-14
Andrew Becker,707,76583145,Pyt42381,BP4,2021-07-18,2022-07-18
Daniel Moran,623,48447974,yOU56475,BP3,2021-03-29,2022-03-29
Edward Evans,464,66146741,xti68619,BP1,2022-02-26,2023-02-26
John Ferguson,445,23079559,wpM18862,BP4,2020-12-08,2021-12-08
Tiffany Hayes,912,66521798,bhw24140,BP3,2022-01-18,2023-01-18
Leah Goodman,508,18104330,Mos03280,BP3,2021-04-24,2022-04-24
Christopher Yates,758,15183687,mHb69643,BP4,2020-12-30,2021-12-30
Michael Anderson,680,74841004,RMz71562,BP2,2022-05-31,2023-05-31
Brandi Matthews,675,15252449,wUU49858,BP4,2021-04-22,2022-04-22
Kurt Ward,674,50312973,KwD45463,BP4,2020-09-19,2021-09-19
Kimberly Rowland,744,44592299,Qil06796,BP2,2022-09-12,2023-09-12
Michael Harris,852,18479473,uws64573,BP1,2022-09-06,2023-09-06
Arthur Barnes,751,35320381,mwP75144,BP1,2022-12-02,2023-12-02
Deborah Brown,466,97107657,qAu40814,BP1,2020-12-12,2021-12-12
Ashlee Nunez,021,41495955,doe18167,BP2,2020-09-11,2021-09-11
Maria Fletcher,647,18728226,UCa86500,BP2,2021-09-19,2022-09-19
Benjamin Knapp,045,1616358,cXt68669,BP3,2021-03-25,2022-03-25
Sarah Roberts DDS,044,36307858,hzd72338,BP2,2021-12-16,2022-12-16
Amanda Mclean,622,26735347,mCB33831,BP3,2020-10-23,2021-10-23
Jennifer Terry,764,86278392,wIF31261,BP2,2022-10-05,2023-10-05
William Rogers,504,82094613,PKK60135,BP4,2020-10-09,2021-10-09
Jeffrey Rivera,376,28709247,uYA68236,BP3,2020-05-03,2021-05-03
Robert Koch,768,76448055,jee19177,BP3,2021-04-28,2022-04-28
Stacie Thomas,252,93882120,nrS17395,BP4,2021-02-15,2022-02-15
Jake Ross,785,17297839,aru29212,BP1,2020-10-18,2021-10-18
Margaret Lowe,083,34630101,amV34836,BP3,2022-11-06,2023-11-06
Nicholas Ward DDS,077,67771536,JnF59081,BP1,2022-11-30,2023-11-30
Brenda Carter,074,90616743,Efo16131,BP4,2021-06-28,2022-06-28
Janet Gardner,160,49378399,flf60270,BP3,2021-03-22,2022-03-22
Rodney Cox,110,8637589,fGz47873,BP3,2022-05-17,2023-05-17
Lynn Jackson,394,23772371,rPH31089,BP2,2020-01-17,2021-01-16
Darryl Porter,273,21294470,avd46240,BP1,2020-02-05,2021-02-04
Kayla Shelton,085,21914729,RDk81404,BP1,2021-08-23,2022-08-23
Brooke Fields,153,44918274,cXc58323,BP3,2022-11-07,2023-11-07
Kyle Cook MD,082,3485013,ipG11458,BP4,2022-08-14,2023-08-14
Rachel Norris,690,51865628,eZF30276,BP2,2020-03-16,2021-03-16
Marilyn Spencer,284,56260371,Zag62360,BP2,2022-02-14,2023-02-14
Christina Fisher,539,35490,iDx24905,BP3,2022-07-31,2023-07-31
Joshua Carlson,346,31797568,foP00950,BP3,2022-01-08,2023-01-08
Keith Butler,856,95972798,VPe80847,BP1,2020-05-17,2021-05-17
Gregg Smith,854,35122547,iFM40086,BP3,2022-10-26,2023-10-26
Kyle Petty,132,97389868,MVF58414,BP2,2022-08-25,2023-08-25
Emily Zimmerman,436,81262875,SzL82183,BP4,2020-03-09,2021-03-09
Heidi Guerrero,525,88027898,MeW76597,BP4,2022-10-09,2023-10-09
Brandon Waters,927,21103906,pgi32316,BP2,2022-08-19,2023-08-19
Michael Davidson,998,35175066,EJw61969,BP4,2020-06-03,2021-06-03
Samuel Moore,783,36457018,CTU55212,BP1,2020-02-09,2021-02-08
Erika Lee,585,26534334,vaR48732,BP1,2020-09-29,2021-09-29
Jared Wright,231,29307355,rLG15109,BP1,2021-09-09,2022-09-09
Matthew Reese,238,42331886,AQp18599,BP4,2021-12-03,2022-12-03
Victoria Harrison,965,12202488,BnX67007,BP2,2021-10-21,2022-10-21
Michelle Hughes,734,17757807,nmn02782,BP2,2020-06-05,2021-06-05
Nicole Herman,498,81796962,iYn66536,BP3,2021-05-25,2022-05-25
Mary Herring,910,65058848,eSm61510,BP3,2020-09-14,2021-09-14
Kristin Sloan,862,6089379,tAO35414,BP1,2022-04-29,2023-04-29
Barbara Ayala,611,79957036,bXR78607,BP1,2022-10-04,2023-10-04
Natasha Rangel,045,60678664,BwT13141,BP2,2021-10-28,2022-10-28
Justin Jones,346,94145350,SIx38565,BP2,2022-02-07,2023-02-07
Shane Molina,230,1793377,dLP27005,BP1,2022-04-20,2023-04-20
Tammie Moreno,636,79794791,dzL82599,BP4,2021-12-01,2022-12-01
Elizabeth Kennedy,440,91774228,Pds60841,BP3,2020-12-10,2021-12-10
Joseph Goodwin,750,12869485,HqZ77176,BP3,2020-03-14,2021-03-14
Sabrina Riddle,139,64429907,wso13146,BP1,2022-03-06,2023-03-06
Barbara Simpson,715,41889194,JNl96549,BP2,2021-05-03,2022-05-03
Luis Franklin,672,9276769,bkM49680,BP3,2022-10-11,2023-10-11
Michael Nixon,513,92990963,peW83857,BP2,2020-03-16,2021-03-16
Tiffany Holland,084,70548370,NVl86138,BP2,2022-01-16,2023-01-16
Patrick Richardson,730,78646826,drD81188,BP3,2021-06-10,2022-06-10
Victor Conway,716,3903937,mqY35392,BP4,2020-07-14,2021-07-14
Jennifer Pierce,525,58432175,ORj59134,BP1,2022-07-29,2023-07-29
Eric Jones,039,65992792,VYY22577,BP1,2022-03-26,2023-03-26
Lisa Chavez,023,58666529,ipR93511,BP4,2022-07-11,2023-07-11
Thomas Jimenez,132,46745578,XwI00047,BP4,2022-11-23,2023-11-23
Lance Copeland,677,60561018,CRm15051,BP4,2021-10-28,2022-10-28
Manuel Williams,589,79139255,BTo26490,BP3,2021-06-07,2022-06-07
Kristopher Ray,668,32493650,zGw81387,BP3,2022-10-05,2023-10-05
Jose Patterson,071,11851247,ZRU58362,BP1,2022-08-15,2023-08-15
Donald Lamb,038,75247477,JDo14296,BP4,2020-05-24,2021-05-24
Martin Mccormick,507,79901371,sxN48293,BP1,2022-03-19,2023-03-19
Lori Vazquez,527,42040676,laM89581,BP2,2020-12-31,2021-12-31
Christian Nolan,696,3505052,nxp69880,BP4,2022-12-30,2023-12-30
Janet Moore,254,74603443,rYN03265,BP4,2020-11-21,2021-11-21
Jeremiah Cohen,408,68466800,fPt64644,BP2,2022-08-19,2023-08-19
Anthony Jenkins,878,92836218,tcW58086,BP4,2022-07-30,2023-07-30
William Booker,409,25373448,HMY78833,BP3,2021-05-12,2022-05-12
Christopher Smith,839,17737720,bEF30854,BP1,2020-08-24,2021-08-24
Chloe Warren,059,27353709,GfS52252,BP2,2021-12-25,2022-12-25
Timothy Carroll,131,74342591,eYb54337,BP3,2022-08-20,2023-08-20
Shannon Stevenson,196,72711878,tOg06099,BP3,2020-01-15,2021-01-14
Marie Lang,963,20123129,bvL82807,BP3,2022-02-27,2023-02-27
David King,090,34345445,jcu42330,BP1,2022-07-05,2023-07-05
Gabriel Hoffman,520,29754342,GFW27636,BP4,2021-01-13,2022-01-13
Carol Jackson,830,6291071,KNP59203,BP3,2021-03-25,2022-03-25
Debbie Sellers,522,36391054,XxL81992,BP2,2020-07-13,2021-07-13
Sandy Bishop,477,12239238,IGH19774,BP1,2021-07-26,2022-07-26
Sarah Rios,781,77611502,wZT20731,BP2,2021-02-01,2022-02-01
Christopher Oneal,666,37684956,Qme00193,BP1,2020-11-13,2021-11-13
Benjamin Wright,967,80440012,INI36546,BP3,2021-06-28,2022-06-28
Michelle Thomas,949,10039809,sBl84223,BP1,2021-02-05,2022-02-05
Shawn Warner,312,61714686,Gal49805,BP4,2022-11-19,2023-11-19
Morgan Gomez,916,6197540,LFF58619,BP2,2022-07-06,2023-07-06
Dawn Moore,895,48031874,JVI28094,BP1,2022-04-23,2023-04-23
Brenda Fisher,480,22108741,cmW42828,BP3,2021-11-18,2022-11-18
Dustin Rosales,342,47650635,HaV85174,BP1,2020-12-15,2021-12-15
Cheryl Martin,545,82172411,VQc71566,BP2,2022-10-07,2023-10-07
Danielle Vega,155,14099422,GOD18865,BP1,2021-09-17,2022-09-17
Lindsay Weber,006,43569380,MBT60604,BP4,2020-03-09,2021-03-09
Christina Wheeler,255,35215248,JrJ05830,BP2,2021-05-31,2022-05-31
Mr. Jeffery Boyd,599,14578593,MtF53244,BP2,2021-05-18,2022-05-18
Veronica Lopez,735,36976222,qKv49518,BP2,2022-08-29,2023-08-29
Nicole Walker,268,16367627,DHX50088,BP4,2022-02-08,2023-02-08
Ronald Williams,358,68075276,Bsm13536,BP4,2021-01-05,2022-01-05
Michelle Coffey,884,52384921,yGO10181,BP4,2021-09-23,2022-09-23
Brittany Lewis,578,44811587,Zgc29132,BP2,2020-06-22,2021-06-22
Jacob Burton,751,22718705,RcK38050,BP4,2022-01-12,2023-01-12
Michael Bennett,299,45284079,xnQ90220,BP1,2022-07-28,2023-07-28
Michael Lee,417,67777461,aTm83301,BP4,2021-06-25,2022-06-25
Michelle Hebert,949,34388265,EIc47737,BP2,2022-10-27,2023-10-27
Lisa Brown,793,81275619,QNy85946,BP4,2022-04-24,2023-04-24
Linda Hobbs,886,6783130,nlA77995,BP2,2020-12-18,2021-12-18
Jacob Garcia,031,65705059,qLJ36711,BP2,2022-09-07,2023-09-07
Erik Young,616,21131934,JEy89055,BP3,2022-03-09,2023-03-09
Kathleen Ibarra,011,12870733,yDQ09762,BP4,2021-05-11,2022-05-11
Robert Mcclure,187,68812917,Jtl80390,BP1,2021-05-07,2022-05-07
Daniel Mitchell,961,36951328,xks28019,BP4,2022-09-11,2023-09-11
Gary Tran,929,84424390,VIe92107,BP1,2022-10-27,2023-10-27
Joanna Foster,438,91220866,MoR60303,BP1,2021-10-25,2022-10-25
Mike Vargas,027,82915851,NJl49905,BP4,2021-06-10,2022-06-10
Victoria Callahan,028,41371245,BEv80034,BP3,2020-01-05,2021-01-04
Susan Eaton,522,13884031,slL84248,BP1,2021-02-15,2022-02-15
Jodi Roberts,412,66492684,YJz63746,BP2,2020-11-08,2021-11-08
Anthony James,171,47699101,UXC87393,BP1,2020-02-11,2021-02-10
Thomas Hoffman,529,85730588,hqz63363,BP1,2020-09-18,2021-09-18
Shirley Ramsey,833,57112791,SUh68028,BP1,2022-01-23,2023-01-23
Jessica Nguyen,547,44075639,Skc31141,BP4,2022-01-23,2023-01-23
Kelly Brooks,841,5594025,xkm22112,BP1,2021-06-17,2022-06-17
Matthew Payne,790,10242043,kDj60092,BP3,2021-12-24,2022-12-24
Brandon Thomas,510,7568265,KBy95590,BP3,2022-07-05,2023-07-05
Adam Wolfe,287,37049722,bWQ67497,BP3,2022-03-24,2023-03-24
Stacey Miller,783,90685378,GOE73987,BP4,2021-10-21,2022-10-21
Mr. Jason Williams,230,1377110,vyO34200,BP3,2021-12-17,2022-12-17
Kenneth Simmons,065,84259615,RyD57737,BP4,2022-12-11,2023-12-11
Christopher Doyle,818,51470714,kwd70494,BP1,2020-12-08,2021-12-08
Shari Hudson,596,68786101,Cvi82172,BP1,2021-01-24,2022-01-24
Allison Williams,719,54246960,Ryj27712,BP4,2021-04-26,2022-04-26
Shane Blankenship,963,67287085,qFQ10113,BP1,2021-04-08,2022-04-08
Kevin Hines,234,75376530,IWQ40235,BP2,2020-12-17,2021-12-17
Sean Martinez,860,93043652,GHv03344,BP2,2020-01-09,2021-01-08
Johnathan Vargas,914,23047221,byo91111,BP2,2020-05-05,2021-05-05
Miss Brittany Bennett,662,79831018,HlL13213,BP1,2022-08-18,2023-08-18
Vanessa Byrd,402,18462126,tlk51689,BP2,2020-08-09,2021-08-09
Denise Frank,448,99663476,OTx53835,BP3,2021-11-16,2022-11-16
Kelly Gutierrez,672,57493675,cJG10601,BP4,2021-11-01,2022-11-01
Lydia Weeks,314,38429297,KAS53235,BP4,2021-08-31,2022-08-31
Melanie Nelson,046,24819334,uUn67114,BP4,2022-04-30,2023-04-30
James Morrison,881,81350214,lpr51705,BP1,2022-10-19,2023-10-19
Brandy Jones,498,91969311,JRl05787,BP4,2020-01-07,2021-01-06
Jessica Reyes,542,16823382,aMw79436,BP3,2020-05-06,2021-05-06
Mark Young,900,93915062,UBA92127,BP2,2021-01-30,2022-01-30
Bianca Thompson,718,18220055,YCA28387,BP2,2020-12-10,2021-12-10
Elizabeth Mckinney,604,63992675,chU65470,BP1,2021-03-26,2022-03-26
Amanda Rivera,928,10669721,yxA75721,BP4,2021-09-27,2022-09-27
Anita Williams,265,45563163,Ohd76018,BP4,2021-10-07,2022-10-07
